Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2019,28069,Diesel,Automatic,First,12.9,174.5,30.85,FORTUNER 2.8 2WD AT,Toyota
2014,93144,Diesel,Automatic,First,14.7,181.0,17.15,XC60 D4 SUMMUM,Volvo
2014,24300,Petrol,Automatic,First,23.1,67.04,4.55,CELERIO VXI AT,Maruti
2015,47883,Diesel,Manual,Second,26.21,88.5,7.4,CIAZ ZDI PLUS,Maruti
2013,12467,Diesel,Automatic,First,12.8,167.6,25.64,Q5 2008-2012 2.0 TDI,Audi
2013,56683,Diesel,Automatic,Second,17.05,184.0,13.5,X1 SDRIVE 20D SPORTLINE,BMW
2013,38000,Petrol,Manual,First,15.6,70.0,3.55,FIGO PETROL ZXI,Ford
2018,35000,Diesel,Manual,First,22.7,126.2,15.0,ELANTRA CRDI SX,Hyundai
2007,80000,Petrol,Manual,Second,13.9,103.2,1.95,VERNA 1.6 I ABS,Hyundai
2006,125000,Petrol,Manual,Second,13.5,130.0,2.3,CIVIC 2006-2010 1.8 S MT,Honda
2013,123000,Diesel,Manual,Second,12.55,168.5,15.0,FORTUNER 4X4 MT,Toyota
2012,70000,Petrol,Manual,First,20.36,78.9,3.15,I10 SPORTZ,Hyundai
2012,87982,Diesel,Manual,First,21.64,84.8,5.0,SUNNY 2011-2014 DIESEL XL,Nissan
2013,40714,Diesel,Automatic,Second,18.12,190.0,24.75,5 SERIES 2013-2017 520D LUXURY LINE,BMW
2008,83000,Diesel,Manual,Second,16.52,123.7,2.6,OPTRA MAGNUM 2.0 LT,Chevrolet
2011,86000,Petrol,Manual,First,20.36,78.9,3.75,I10 ASTA,Hyundai
2009,60002,Diesel,Manual,Second,17.5,106.0,4.85,LAURA AMBIENTE,Skoda
2013,60000,Diesel,Automatic,First,10.0,170.0,27.0,E-CLASS 2009-2013 E 220 CDI AVANTGARDE,Mercedes-Benz
2014,84677,Diesel,Manual,First,25.8,98.6,3.0,AMAZE SX I-DTEC,Honda
2017,23000,Diesel,Automatic,First,20.68,190.0,28.75,X1 XDRIVE 20D XLINE,BMW
2016,81424,Diesel,Manual,First,12.99,100.6,14.49,INNOVA 2.5 G (DIESEL) 8 SEATER,Toyota
2013,36400,Diesel,Automatic,First,7.5,97.7,72.0,PANAMERA 2010 2013 DIESEL,Porsche
2012,70000,Diesel,Manual,Second,22.71,84.8,4.0,SUNNY XV D,Nissan
2015,40000,Diesel,Manual,Second,26.59,74.0,4.5,SWIFT DZIRE LDI,Maruti
2019,600,Petrol,Automatic,First,21.5,81.8,6.25,WAGON R ZXI AMT 1.2,Maruti
2015,65320,Diesel,Automatic,Second,16.96,138.03,11.5,JETTA 2013-2015 2.0L TDI HIGHLINE AT,Volkswagen
2009,79000,Petrol,Manual,Third,9.8,180.0,3.1,ACCORD 2.4 INSPIRE M/T,Honda
2018,5000,Petrol,Manual,First,17.8,117.3,10.11,CITY I VTEC V,Honda
2019,6028,Petrol,Manual,First,17.01,121.3,11.54,VERNA 1.6 SX VTVT,Hyundai
2006,86000,Petrol,Manual,Second,18.9,67.1,1.0,WAGON R LX BSII,Maruti
2013,53000,Diesel,Manual,Second,23.4,74.0,2.5,SWIFT DZIRE TOUR LDI,Maruti
2011,59967,Petrol,Automatic,First,9.74,208.0,18.0,Q5 2008-2012 2.0 TFSI QUATTRO,Audi
2018,43127,Diesel,Manual,First,23.59,67.04,6.85,ETIOS CROSS 1.4 GD,Toyota
2012,65727,Petrol,Manual,First,19.81,68.05,2.97,I10 ERA 1.1 ITECH SE,Hyundai
2013,70000,Petrol,Manual,First,17.01,121.3,4.75,VERNA 1.6 VTVT,Hyundai
2018,39861,Diesel,Manual,First,20.14,88.8,7.38,POLO 1.5 TDI HIGHLINE,Volkswagen
2017,16485,Diesel,Automatic,First,22.48,187.74,42.75,5 SERIES 520D SPORT LINE,BMW
2010,77332,Diesel,Manual,Second,23.0,90.0,3.65,I20 1.4 ASTA OPTIONAL WITH SUNROOF,Hyundai
2017,17489,Petrol,Automatic,First,18.9,82.0,5.99,GRAND I10 ASTA OPTION AT,Hyundai
2012,125000,Diesel,Automatic,First,11.5,169.0,13.5,FORTUNER 4X2 4 SPEED AT,Toyota
2016,35129,Petrol,Automatic,First,21.4,83.1,7.0,BALENO ZETA AUTOMATIC,Maruti
2016,22982,Petrol,Automatic,First,13.0,121.3,10.95,CRETA 1.6 SX PLUS PETROL AUTOMATIC,Hyundai
2013,54500,Petrol,Manual,Third,20.36,78.9,2.95,I10 SPORTZ,Hyundai
2017,16235,Diesel,Manual,First,24.7,69.0,5.5,TIGOR XE DIESEL,Tata
2017,73641,Petrol,Automatic,First,14.67,177.46,17.08,SUPERB STYLE 1.8 TSI AT,Skoda
2015,59572,Diesel,Manual,First,26.59,74.0,6.85,SWIFT DZIRE VDI,Maruti
2014,112827,Petrol,Automatic,First,13.1,141.1,10.5,CR-V 2.0 AT,Honda
2010,118000,Diesel,Manual,First,12.8,102.0,8.75,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,Toyota
2010,60000,Petrol,Manual,First,17.0,118.0,2.7,CITY 1.5 V MT,Honda
2012,75059,Petrol,Automatic,First,17.0,121.3,4.25,VERNA VTVT 1.6 AT SX PLUS,Hyundai
2018,3000,Diesel,Manual,First,23.59,67.04,7.9,ETIOS 1.4 VXD,Toyota
2011,78000,Petrol,Automatic,Second,13.7,157.75,4.5,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2012,47000,Diesel,Manual,First,21.64,84.8,4.0,SUNNY 2011-2014 DIESEL XV,Nissan
2012,42000,Petrol,Manual,First,17.0,118.0,4.75,CITY 1.5 V MT EXCLUSIVE,Honda
2018,6820,Diesel,Manual,First,22.54,88.76,7.65,ELITE I20 DIESEL ASTA OPTION,Hyundai
2013,55176,Petrol,Manual,Second,17.4,104.0,3.47,OPTRA 1.6 LT ROYALE,Chevrolet
2016,39854,Petrol,Manual,First,18.0,86.7,5.64,AMAZE S I-VTECH,Honda
2013,24000,Petrol,Manual,First,16.47,73.9,2.95,POLO PETROL COMFORTLINE 1.2L,Volkswagen
2016,55000,Diesel,Manual,First,22.9,74.0,5.65,SWIFT VDI,Maruti
2012,45840,Diesel,Automatic,First,11.4,153.86,8.41,ENDEAVOUR 3.0L 4X4 AT,Ford
2006,53000,Petrol,Manual,Third,15.4,94.0,0.85,BALENO LXI,Maruti
2003,125000,Petrol,Manual,Second,18.9,67.1,0.8,WAGON R LX,Maruti
2014,52951,Diesel,Manual,First,20.14,88.0,5.65,POLO 1.5 TDI HIGHLINE,Volkswagen
2013,49000,Petrol,Manual,First,17.1,121.3,4.5,VERNA 1.6 SX VTVT (O),Hyundai
2015,52000,Diesel,Manual,First,28.09,88.5,6.9,CIAZ ZDI PLUS SHVS,Maruti
2001,53000,Diesel,Manual,Fourth & Above,18.15,97.7,2.2,QUALIS FLEET A3,Toyota
2013,120005,Diesel,Manual,First,21.64,84.8,4.0,SUNNY 2011-2014 DIESEL XL,Nissan
2015,33000,Petrol,Manual,First,15.0,103.52,5.6,RAPID 1.6 MPI AMBITION WITH ALLOY WHEEL,Skoda
2016,126000,Petrol,Manual,First,15.1,73.0,2.2,EECO 7 SEATER STANDARD,Maruti
2013,66700,Petrol,Manual,First,15.0,103.5,4.0,RAPID ULTIMA 1.6 MPI AMBITION PLUS,Skoda
2014,122000,Diesel,Manual,Second,12.55,168.5,16.0,FORTUNER 4X4 MT,Toyota
2016,29000,Diesel,Manual,First,19.67,126.2,12.6,CRETA 1.6 CRDI SX,Hyundai
2014,42315,Petrol,Manual,First,18.5,82.9,4.79,I20 MAGNA OPTIONAL 1.2,Hyundai
2015,22001,CNG,Manual,First,26.6,58.16,3.65,WAGON R LXI CNG,Maruti
2016,84580,Diesel,Manual,First,26.0,98.6,6.83,CITY I DTEC V,Honda
2002,75000,Petrol,Manual,First,16.1,37.0,0.51,800 STD,Maruti
2006,85000,Petrol,Manual,Second,13.8,70.0,0.69,IKON 1.3 FLAIR,Ford
2015,24296,Petrol,Manual,First,20.85,83.14,4.65,SWIFT DZIRE LXI,Maruti
2014,40000,Petrol,Manual,First,16.8,116.3,6.49,CITY 1.5 V MT SUNROOF,Honda
2009,64514,Diesel,Manual,First,16.8,110.0,2.9,VERNA CRDI,Hyundai
2016,35000,Petrol,Manual,First,17.01,121.3,7.4,VERNA 1.6 SX VTVT,Hyundai
2016,41000,Petrol,Manual,Second,25.17,53.3,3.25,KWID RXT,Renault
2008,60123,Petrol,Manual,Second,18.9,67.1,1.95,WAGON R LXI,Maruti
2015,53000,Petrol,Manual,Second,18.9,82.0,4.0,GRAND I10 SPORTZ,Hyundai
2017,9000,Petrol,Manual,First,18.6,81.83,6.85,I20 1.2 ASTA,Hyundai
2015,53497,Petrol,Manual,First,18.0,86.7,5.45,AMAZE S I-VTECH,Honda
2007,68000,Diesel,Manual,First,17.8,68.0,1.99,FIESTA 1.4 DURATORQ ZXI,Ford
2014,65000,Diesel,Automatic,First,19.08,126.32,8.99,VERNA SX CRDI AT,Hyundai
2014,45155,Diesel,Manual,First,23.59,67.04,6.5,ETIOS VD SP,Toyota
2018,20026,Petrol,Automatic,First,19.0,88.7,9.27,JAZZ 1.2 V CVT I VTEC,Honda
2015,60000,Diesel,Manual,First,23.9,126.2,6.99,VERNA 1.6 CRDI SX,Hyundai
2019,15976,Diesel,Automatic,First,17.9,136.0,36.76,CLA 200 D SPORT EDITION,Mercedes-Benz
2017,30523,Petrol,Automatic,First,14.7,177.5,17.08,OCTAVIA ELEGANCE 1.8 TSI AT,Skoda
2013,26300,Diesel,Manual,First,25.44,57.6,2.8,BEAT DIESEL LS,Chevrolet
2011,66000,Diesel,Manual,First,22.07,73.9,2.49,POLO DIESEL TRENDLINE 1.2L,Volkswagen
2016,70000,Diesel,Manual,First,23.65,88.5,8.85,SX4 S CROSS DDIS 200 ZETA,Maruti
2011,46000,Petrol,Manual,First,16.8,116.3,4.15,CITY V MT,Honda
2017,28000,Diesel,Manual,First,20.64,108.5,10.0,VENTO 1.5 TDI HIGHLINE,Volkswagen
2017,46000,Petrol,Manual,First,18.9,81.86,4.75,GRAND I10 1.2 KAPPA MAGNA,Hyundai
2017,33000,Petrol,Automatic,First,24.04,67.0,3.2,KWID AMT RXL,Renault
2017,27718,Petrol,Manual,First,22.74,47.3,3.28,ALTO 800 LXI,Maruti
2013,58000,Petrol,Manual,First,15.8,110.0,7.5,ECOSPORT 1.5 TI VCT MT TITANIUM,Ford
2018,33150,Petrol,Manual,First,21.4,83.1,7.39,BALENO ZETA,Maruti
2013,77000,Diesel,Manual,First,23.2,73.94,3.65,RITZ VDI,Maruti
2007,70000,Diesel,Automatic,First,11.0,198.5,11.0,E-CLASS 280 CDI,Mercedes-Benz
2012,97000,Diesel,Manual,First,23.2,73.94,3.0,RITZ VDI,Maruti
2012,75300,Diesel,Manual,Second,25.44,57.6,2.25,BEAT DIESEL LT,Chevrolet
2010,69918,Petrol,Manual,First,15.5,103.3,2.83,SX4 VXI BSIV,Maruti
2019,4721,Petrol,Manual,First,14.0,35.0,4.11,OMNI 5 SEATER BSIV,Maruti
2014,39163,Diesel,Manual,First,13.5,178.0,14.7,PAJERO SPORT ANNIVERSARY EDITION,Mitsubishi
2013,80000,Petrol,Automatic,First,13.0,210.0,25.0,S CLASS 2005 2013 S 300 L,Mercedes-Benz
2015,66000,Diesel,Manual,First,25.44,56.3,2.35,BEAT DIESEL LS,Chevrolet
2017,36154,Diesel,Manual,Second,25.83,99.0,6.41,FIGO 2015-2019 1.5D TITANIUM MT,Ford
2012,34000,Petrol,Manual,First,17.4,117.3,5.75,CITY I-VTEC VX,Honda
2016,60000,Diesel,Automatic,Second,17.9,136.0,17.55,GLA CLASS 200 CDI SPORT,Mercedes-Benz
2015,32000,Diesel,Manual,First,21.38,88.7,10.25,CRETA 1.4 CRDI S PLUS,Hyundai
2012,79985,Diesel,Manual,First,17.8,67.0,3.16,FIESTA CLASSIC 1.4 DURATORQ CLXI,Ford
2014,37600,Diesel,Automatic,Second,16.55,147.51,22.5,A4 2.0 TDI,Audi
2015,31965,Petrol,Manual,First,19.81,68.05,3.55,I10 MAGNA 1.1,Hyundai
2010,70749,Petrol,Automatic,First,12.05,154.0,9.86,3 SERIES 320I SEDAN,BMW
2013,38000,Diesel,Automatic,First,16.46,97.7,45.0,7 SERIES 730LD,BMW
2017,41534,Petrol,Manual,First,17.01,121.3,7.99,VERNA 1.6 SX VTVT,Hyundai
2017,54455,Diesel,Automatic,First,22.0,108.495,6.5,AMEO 1.5 TDI COMFORTLINE AT,Volkswagen
2007,42000,Petrol,Manual,First,14.49,92.7,0.75,AVEO 1.4 LS,Chevrolet
2018,52073,Diesel,Manual,Second,18.3,147.9,9.87,CRUZE LTZ,Chevrolet
2018,40175,Diesel,Manual,Second,22.54,88.73,6.36,I20 1.4 SPORTZ,Hyundai
2017,16503,Petrol,Automatic,First,16.0,117.3,9.5,BRV I-VTEC V CVT,Honda
2017,15029,Petrol,Manual,First,19.1,82.0,6.05,XCENT 1.2 KAPPA SX,Hyundai
2013,26200,CNG,Manual,First,18.15,47.3,2.15,ALTO 800 CNG LXI,Maruti
2015,76362,Diesel,Manual,First,24.0,70.0,5.5,GRAND I10 CRDI SPORTZ,Hyundai
2007,18700,Petrol,Manual,Second,19.7,46.3,1.25,ALTO LXI,Maruti
2015,67585,Diesel,Manual,First,12.99,100.6,11.99,INNOVA 2.5 VX (DIESEL) 7 SEATER,Toyota
2010,57000,Petrol,Automatic,Second,16.95,78.9,2.5,I10 SPORTZ 1.2 AT,Hyundai
2019,22321,Petrol,Automatic,First,18.0,117.3,11.66,CITY I-VTEC CVT V,Honda
1998,95150,Petrol,Manual,Third,17.3,60.0,0.53,ZEN LX,Maruti
2015,36428,Petrol,Manual,First,20.51,67.04,3.1,WAGON R LXI BS IV,Maruti
2012,73500,Diesel,Manual,Second,20.0,68.0,2.6,FIGO DIESEL TITANIUM,Ford
2015,47234,Petrol,Manual,First,18.0,86.7,5.09,AMAZE S I-VTECH,Honda
2008,62364,Petrol,Manual,First,13.2,94.0,2.3,ACCENT GLE,Hyundai
2012,89000,Diesel,Manual,First,22.32,126.32,6.0,VERNA 1.6 SX CRDI (O),Hyundai
2013,58653,Diesel,Manual,First,25.2,74.0,4.4,SWIFT ZDI,Maruti
2013,30000,Petrol,Automatic,Second,14.8,120.7,11.0,B CLASS B180,Mercedes-Benz
2014,64042,Diesel,Manual,First,17.3,163.7,5.7,CRUZE LTZ,Chevrolet
2013,120000,Diesel,Automatic,First,20.0,138.1,6.95,LAURA AMBIENTE 2.0 TDI CR AT,Skoda
2014,90000,Diesel,Manual,First,12.05,120.0,7.9,SCORPIO VLX 2WD BSIV,Mahindra
2018,30733,Diesel,Automatic,First,20.68,190.0,29.3,X1 XDRIVE 20D XLINE,BMW
2009,43600,Petrol,Automatic,First,10.93,97.7,10.24,E-CLASS 2009-2013 E350 PETROL,Mercedes-Benz
2010,71473,Petrol,Automatic,Second,13.7,157.75,5.35,SUPERB ELEGANCE 1.8 TSI AT,Skoda
2014,39000,Petrol,Automatic,Second,16.5,86.8,3.49,BRIO VX AT,Honda
2009,84045,Petrol,Manual,First,20.36,78.9,2.85,I10 MAGNA 1.2,Hyundai
2014,57004,Petrol,Manual,First,17.4,117.3,5.35,CITY I VTEC SV,Honda
2012,75464,Petrol,Manual,First,15.6,70.0,3.62,FIGO PETROL ZXI,Ford
2006,53000,Diesel,Manual,First,12.8,102.0,6.25,INNOVA 2.5 G4 DIESEL 7-SEATER,Toyota
2012,118683,Diesel,Manual,Second,21.0,64.1,3.19,VERITO 1.5 D6 BSIV,Mahindra
2018,42000,Petrol,Manual,First,18.15,82.0,5.5,KUV 100 G80 K8 DUAL TONE,Mahindra
2019,12800,Petrol,Manual,First,18.6,81.83,7.67,I20 SPORTZ OPTION 1.2,Hyundai
2011,80000,Petrol,Manual,First,12.0,127.0,5.5,NEW SAFARI EX 4X2,Tata
2014,76126,Diesel,Manual,First,19.3,73.9,6.6,SWIFT DZIRE VDI,Maruti
2017,21000,Diesel,Automatic,Second,15.97,97.7,55.0,X5 XDRIVE 30D M SPORT,BMW
2013,85000,Diesel,Automatic,First,17.68,174.33,21.0,A6 2011-2015 2.0 TDI PREMIUM PLUS,Audi
2017,27000,Petrol,Manual,First,21.4,83.1,4.5,BALENO DELTA 1.2,Maruti
2016,45794,Diesel,Automatic,First,13.01,194.3,20.67,SANTA FE 4WD AT,Hyundai
2013,57352,Diesel,Automatic,First,14.39,163.7,6.5,CRUZE LTZ AT,Chevrolet
2018,41467,Diesel,Automatic,First,15.0,204.0,37.98,E-CLASS 2015-2017 E250 EDITION E,Mercedes-Benz
2009,42000,Petrol,Manual,First,17.92,62.1,1.45,SANTRO XING GLS,Hyundai
2014,62549,CNG,Manual,First,26.6,58.16,2.95,WAGON R LXI CNG,Maruti
2015,67048,Diesel,Manual,First,28.09,88.5,7.9,CIAZ VDI PLUS SHVS,Maruti
2018,11732,Petrol,Manual,First,17.4,117.3,10.07,CITY I-VTEC V,Honda
2016,37000,Diesel,Manual,First,20.45,83.8,6.5,TERRANO XL PLUS ICC WT20 SE,Nissan
2015,30000,Diesel,Automatic,First,18.88,184.0,22.0,3 SERIES 320D PRESTIGE,BMW
2016,53000,Diesel,Manual,First,26.0,98.6,9.75,CITY I DTEC V,Honda
2014,60000,Diesel,Manual,First,20.45,83.8,6.0,TERRANO XL PLUS 85 PS,Nissan
2014,65000,Diesel,Manual,First,24.0,70.0,3.99,GRAND I10 CRDI SPORTZ,Hyundai
2008,51000,Petrol,Manual,First,17.0,97.7,1.75,SANTRO XING XL ERLX EURO III,Hyundai
2015,92000,Diesel,Automatic,First,12.55,168.5,19.75,FORTUNER 4X2 AT,Toyota
2017,31000,Diesel,Manual,First,13.68,147.8,16.95,INNOVA CRYSTA 2.4 VX MT,Toyota
2017,43917,Petrol,Manual,First,21.4,83.1,6.8,BALENO ZETA 1.2,Maruti
2007,46707,Petrol,Manual,First,17.0,97.7,0.99,SANTRO XING XL ERLX EURO III,Hyundai
2013,84000,Petrol,Manual,First,19.81,68.05,2.95,I10 SPORTZ 1.1L,Hyundai
2015,55662,Diesel,Automatic,First,12.07,97.7,42.83,Q7 3.0 TDI QUATTRO PREMIUM PLUS,Audi
2014,51000,Diesel,Automatic,First,27.03,190.0,21.5,S60 D4 MOMENTUM,Volvo
2015,24398,Petrol,Manual,First,17.8,117.3,7.9,CITY I VTEC V,Honda
2011,78000,Petrol,Manual,Second,20.92,67.1,2.3,ALTO K10 2010-2014 VXI,Maruti
2012,40315,Petrol,Manual,First,18.5,86.8,2.75,BRIO 1.2 S OPTION MT,Honda
2011,83000,Diesel,Manual,First,12.05,120.0,6.71,SCORPIO VLX 2WD AIRBAG BSIV,Mahindra
2017,58151,Diesel,Automatic,First,19.6,108.45,9.6,DUSTER 110PS DIESEL RXL AMT,Renault
2017,30519,Diesel,Manual,First,19.67,126.2,12.81,CRETA 1.6 CRDI SX,Hyundai
2019,20712,Petrol,Manual,First,23.84,84.0,6.94,TIAGO 1.2 REVOTRON XZ,Tata
2015,48000,Diesel,Manual,First,16.0,140.0,9.45,XUV500 W6 2WD,Mahindra
2015,85000,Diesel,Manual,First,20.34,103.2,6.0,VENTO 1.5 TDI HIGHLINE,Volkswagen
2013,32000,Petrol,Automatic,First,14.8,120.7,11.0,B CLASS B180,Mercedes-Benz
2011,52000,Petrol,Manual,First,15.5,103.3,2.6,SX4 VXI BSIV,Maruti
2007,58307,Petrol,Manual,First,15.3,83.0,1.95,GETZ GLE,Hyundai
2013,30000,Diesel,Automatic,First,17.54,97.7,45.0,6 SERIES GRAN COUPE,BMW
2014,40000,Diesel,Automatic,First,17.11,174.33,22.0,A4 2.0 TDI 177 BHP PREMIUM PLUS,Audi
2015,36000,Petrol,Manual,First,18.6,81.83,4.9,I20 ASTA OPTION 1.2,Hyundai
2015,58817,Diesel,Manual,First,19.87,83.14,6.25,TERRANO XL D OPTION,Nissan
2013,55000,Diesel,Manual,Second,20.54,103.6,6.1,VENTO KONEKT DIESEL HIGHLINE,Volkswagen
2011,39000,Petrol,Manual,First,20.36,78.9,2.6,I10 SPORTZ,Hyundai
2011,6500,Petrol,Automatic,Third,6.4,97.7,120.0,GALLARDO COUPE,Lamborghini
2012,35000,Diesel,Automatic,First,14.74,97.7,29.0,XF 3.0 LITRE S PREMIUM LUXURY,Jaguar
2010,49900,Petrol,Manual,Second,17.5,85.8,3.3,SWIFT DZIRE VXI,Maruti
2013,99500,Diesel,Manual,Second,22.3,74.0,3.05,INDICA VISTA QUADRAJET VX,Tata
2012,33249,Diesel,Manual,First,21.27,88.76,3.25,I20 ASTA 1.4 CRDI,Hyundai
2014,52000,Petrol,Manual,First,19.1,81.86,3.75,XCENT 1.2 KAPPA S OPTION,Hyundai
2015,45000,Diesel,Manual,First,12.99,100.6,13.25,INNOVA 2.5 VX (DIESEL) 7 SEATER,Toyota
2017,22000,Petrol,Manual,First,23.84,84.0,4.8,TIAGO 1.2 REVOTRON XZ,Tata
2019,7858,Petrol,Manual,First,25.17,53.3,3.8,KWID RXL,Renault
2011,112000,Diesel,Manual,First,12.8,102.0,8.5,INNOVA 2.5 V DIESEL 7-SEATER,Toyota
2016,41082,Diesel,Automatic,First,13.0,204.0,38.76,E-CLASS 2015-2017 E250 CDI AVANTGARDE,Mercedes-Benz
2009,72000,Petrol,Automatic,First,16.8,116.4,3.2,CITY 1.5 S AT,Honda
2011,84912,Petrol,Manual,First,20.36,78.9,3.5,I10 SPORTZ 1.2,Hyundai
2015,70000,Diesel,Manual,First,19.67,126.2,12.25,CRETA 1.6 CRDI SX OPTION,Hyundai
2014,21000,Petrol,Manual,First,19.5,86.76,4.75,AMAZE VX PETROL,Honda
2016,27000,Petrol,Manual,First,18.78,74.0,4.5,POLO 1.2 MPI TRENDLINE,Volkswagen
2012,29000,Petrol,Manual,First,20.36,78.9,2.35,I10 MAGNA 1.2,Hyundai
2014,48425,Diesel,Manual,First,23.08,63.12,3.4,PULSE RXL,Renault
2016,19000,Diesel,Automatic,First,21.5,108.5,10.0,VENTO 1.5 TDI HIGHLINE AT,Volkswagen
2012,53000,Diesel,Manual,First,12.99,100.0,9.0,INNOVA 2.5 VX (DIESEL) 7 SEATER BS IV,Toyota
2013,64000,Petrol,Manual,Second,14.53,138.1,5.2,COROLLA ALTIS G,Toyota
2006,53000,Diesel,Manual,Second,16.8,110.0,1.85,VERNA CRDI,Hyundai
2013,100000,Diesel,Automatic,Second,11.3,97.7,38.0,GL-CLASS 350 CDI BLUE EFFICIENCY,Mercedes-Benz
2013,69140,Diesel,Manual,First,20.46,83.8,5.11,DUSTER 85PS DIESEL RXL OPTIONAL,Renault
2019,21214,Petrol,Manual,First,15.41,103.52,9.66,RAPID 1.6 MPI AMBITION,Skoda
2015,28000,Petrol,Manual,First,20.36,78.9,3.4,I10 SPORTZ 1.2,Hyundai
2017,29085,Petrol,Manual,First,18.15,82.0,5.84,KUV 100 MFALCON G80 K8,Mahindra
2016,30000,Petrol,Automatic,First,23.1,67.04,3.8,CELERIO VXI AMT,Maruti
2012,32910,Petrol,Automatic,First,16.98,66.1,2.5,A-STAR AT VXI,Maruti
2015,30000,Diesel,Manual,First,25.1,98.6,6.95,CITY I DTEC VX,Honda
2010,35102,Petrol,Automatic,First,12.6,161.6,5.5,SUPERB 1.8 TSI,Skoda
2017,22831,Petrol,Manual,First,18.9,82.0,6.19,GRAND I10 SPORTZ,Hyundai
2013,74911,Diesel,Manual,First,20.45,83.8,6.0,DUSTER 85PS DIESEL RXL,Renault
2015,21000,Petrol,Manual,First,18.9,82.0,3.75,GRAND I10 MAGNA,Hyundai
2018,37160,Diesel,Manual,First,22.77,98.59,9.46,ECOSPORT 1.5 TDCI TITANIUM,Ford
2011,41000,Petrol,Manual,Second,16.95,97.7,3.0,SUNNY 2011-2014 XL,Nissan
2016,37294,Diesel,Manual,First,25.83,99.0,5.75,FIGO ASPIRE 1.5 TDCI TITANIUM,Ford
2009,56927,Petrol,Manual,First,13.5,130.0,4.41,CIVIC 2006-2010 1.8 V MT,Honda
2017,21954,Petrol,Manual,First,25.17,53.3,3.7,KWID RXT OPTIONAL,Renault
2014,50000,Petrol,Manual,Second,19.4,86.8,2.5,BRIO EX MT,Honda
2012,78212,Petrol,Manual,First,16.1,88.2,5.35,SWIFT ZXI ABS,Maruti
2013,64500,Diesel,Manual,First,21.9,88.8,3.65,I20 MAGNA OPTIONAL 1.4 CRDI,Hyundai
2014,51000,Diesel,Automatic,First,17.2,138.03,13.0,SUPERB ELEGANCE 2.0 TDI CR AT,Skoda
2012,52000,Petrol,Manual,First,18.9,67.1,2.45,WAGON R LXI BSII,Maruti
2015,120000,Diesel,Automatic,First,21.21,103.2,5.75,VENTO 1.5 TDI HIGHLINE AT,Volkswagen
2017,65792,Diesel,Manual,First,26.0,98.6,8.11,CITY I DTEC S,Honda
2018,30000,Diesel,Manual,First,22.54,88.73,7.75,I20 1.4 SPORTZ,Hyundai
2017,54387,Petrol,Automatic,First,19.15,75.94,5.85,MICRA XV CVT,Nissan
2018,1617,Petrol,Manual,First,25.17,53.3,4.29,KWID RXT OPTIONAL,Renault
2015,82000,Diesel,Manual,First,25.6,98.6,8.0,CITY I-DTEC SV,Honda
2017,20000,Diesel,Manual,First,13.68,147.8,16.5,INNOVA CRYSTA 2.4 G MT 8S,Toyota
2015,98000,Diesel,Manual,First,27.39,74.0,5.5,BALENO ALPHA 1.3,Maruti
2015,57000,Diesel,Manual,First,22.77,98.59,6.35,ECOSPORT 1.5 TDCI TREND,Ford
2013,53000,Diesel,Manual,Second,12.99,100.6,7.9,INNOVA 2.5 G (DIESEL) 8 SEATER,Toyota
2014,56549,Diesel,Manual,First,22.7,89.84,7.2,ECOSPORT 1.5 DV5 MT AMBIENTE,Ford
2012,78500,Diesel,Manual,First,22.07,73.9,3.65,POLO DIESEL COMFORTLINE 1.2L,Volkswagen
2016,55036,Diesel,Manual,First,22.54,88.73,6.35,I20 SPORTZ 1.4 CRDI,Hyundai
2016,55000,Diesel,Manual,First,19.87,83.8,7.8,DUSTER 85PS DIESEL RXL EXPLORE,Renault
2007,90000,Petrol,Manual,Second,13.8,70.0,1.4,IKON 1.3 FLAIR,Ford
2007,53000,Diesel,Manual,First,13.1,141.0,5.5,ENDEAVOUR XLT TDCI 4X2,Ford
2018,17810,Diesel,Manual,First,27.39,74.0,8.5,BALENO DELTA 1.3,Maruti
2011,42408,Diesel,Automatic,First,14.84,170.0,10.48,NEW C-CLASS C 220 CDI ELEGANCE AT,Mercedes-Benz
2005,81000,Petrol,Manual,Second,15.9,85.0,0.75,ESTEEM VXI - BSIII,Maruti
2008,52000,Petrol,Manual,Second,12.85,99.6,1.3,INDIGO XL GRAND PETROL,Tata
2013,35000,Diesel,Automatic,First,16.73,218.0,21.0,5 SERIES 525D SEDAN,BMW
2013,60000,Petrol,Manual,First,17.92,62.1,2.3,SANTRO XING GL PLUS,Hyundai
2015,27000,Diesel,Automatic,First,19.5,141.0,14.95,OCTAVIA 2.0 TDI AT STYLE PLUS,Skoda
2017,55975,Diesel,Automatic,Second,17.68,174.33,35.92,A6 2011-2015 35 TDI TECHNOLOGY,Audi
2016,115000,Diesel,Manual,First,25.83,99.0,4.5,FIGO 1.5D TREND MT,Ford
2016,53000,Diesel,Manual,First,14.95,93.7,5.5,XYLO D4 BS III,Mahindra
2015,40337,Petrol,Automatic,First,23.1,67.04,4.45,CELERIO ZXI AT,Maruti
2008,53000,Diesel,Manual,First,12.8,102.0,6.85,INNOVA 2.5 G4 DIESEL 8-SEATER,Toyota
