,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,brand,model,Engine 
5192,2008,50121,Petrol,Manual,First,20.4,20.4,3.41,MARUTI,SWIFT LXI,1197.0
5193,2014,79000,Diesel,Manual,First,24.0,24.0,4.15,HYUNDAI,GRAND I10,1120.0
5194,2014,46000,Diesel,Manual,Second,20.14,20.14,5.9,VOLKSWAGEN,POLO 1.5,1498.0
5195,2012,100000,Petrol,Automatic,First,10.0,10.0,11.5,MERCEDES-BENZ,E-CLASS 230,2496.0
5196,2015,41000,Petrol,Manual,First,18.6,18.6,4.75,HYUNDAI,I20 ASTA,1197.0
5197,2015,25000,Petrol,Automatic,First,24.07,24.07,3.5,MARUTI,ALTO K10,998.0
5198,2014,71899,Diesel,Manual,First,20.77,20.77,7.25,MARUTI,ERTIGA VDI,1248.0
5199,2016,7100,Petrol,Automatic,First,23.1,23.1,4.35,MARUTI,CELERIO VXI,998.0
5200,2018,38171,Petrol,Automatic,Second,22.5,22.5,4.99,RENAULT,KWID CLIMBER,999.0
5201,2013,70359,Diesel,Manual,First,12.05,12.05,7.65,MAHINDRA,SCORPIO SLE,2179.0
5202,2011,200000,Diesel,Manual,First,12.8,12.8,9.0,TOYOTA,INNOVA 2.5,2494.0
5203,2017,26969,Diesel,Manual,First,22.07,22.07,6.9,VOLKSWAGEN,POLO DIESEL,1199.0
5204,2011,56500,Diesel,Manual,First,20.0,20.0,2.9,FORD,FIGO DIESEL,1399.0
5205,2014,40000,Diesel,Manual,First,20.45,20.45,5.75,NISSAN,TERRANO XL,1461.0
5206,2014,41000,Diesel,Manual,First,17.0,17.0,8.0,FORCE,ONE LX,2200.0
5207,2017,53105,Petrol,Automatic,First,22.5,22.5,4.41,RENAULT,KWID 1.0,999.0
5208,2013,23000,Diesel,Manual,First,21.14,21.14,4.95,SKODA,RAPID 1.5,1498.0
5209,2016,80999,Diesel,Automatic,First,16.0,16.0,14.4,MAHINDRA,XUV500 AT,2179.0
5210,2012,82000,Diesel,Manual,First,20.0,20.0,2.95,FORD,FIGO DIESEL,1399.0
5211,2017,68557,Diesel,Manual,First,15.96,15.96,8.14,MAHINDRA,BOLERO ZLX,2523.0
5212,2016,34000,Diesel,Manual,First,20.64,20.64,8.45,VOLKSWAGEN,VENTO 1.5,1498.0
5213,2015,77000,Diesel,Manual,First,12.99,12.99,12.5,TOYOTA,INNOVA 2.5,2494.0
5214,2012,48000,Diesel,Manual,First,15.1,15.1,6.5,MAHINDRA,XUV500 W8,2179.0
5215,2015,28232,Petrol,Manual,Second,15.8,15.8,7.72,FORD,ECOSPORT 1.5,1499.0
5216,2011,110000,Diesel,Automatic,First,16.96,16.96,8.0,VOLKSWAGEN,JETTA 2012-2014,1968.0
5217,2009,120000,Diesel,Manual,Second,13.93,13.93,3.0,TATA,NEW SAFARI,2179.0
5218,2013,49000,Diesel,Automatic,First,8.2,8.2,29.0,BMW,3 SERIES,2993.0
5219,2014,22000,Petrol,Manual,First,16.47,16.47,4.11,VOLKSWAGEN,POLO 1.2,1198.0
5220,2015,14925,Petrol,Manual,First,18.5,18.5,5.37,HYUNDAI,I20 MAGNA,1197.0
5221,2013,75000,Diesel,Manual,First,20.77,20.77,6.55,MARUTI,ERTIGA ZDI,1248.0
5222,2015,23000,Petrol,Manual,First,17.4,17.4,7.0,HONDA,CITY I,1497.0
5223,2014,57000,Petrol,Manual,First,17.0,17.0,5.48,HONDA,CITY 1.5,1497.0
5224,2013,76718,Diesel,Automatic,First,16.96,16.96,6.51,VOLKSWAGEN,JETTA 2013-2015,1968.0
5225,2016,138000,Diesel,Manual,First,25.8,25.8,5.15,HONDA,AMAZE VX,1498.0
5226,2013,140000,Diesel,Manual,Second,15.1,15.1,9.0,MAHINDRA,XUV500 W8,2179.0
5227,2008,110000,Petrol,Automatic,Second,14.53,14.53,2.75,TOYOTA,COROLLA ALTIS,1798.0
5228,2005,126000,Petrol,Manual,Second,17.0,17.0,1.2,HYUNDAI,SANTRO XING,1086.0
5229,2012,73000,Diesel,Automatic,First,22.69,22.69,12.5,BMW,3 SERIES,1995.0
5230,2017,63423,Diesel,Manual,First,23.0,23.0,7.69,FORD,ECOSPORT 1.5,1498.0
5231,2013,62132,Petrol,Manual,First,18.5,18.5,4.57,HYUNDAI,I20 ASTA,1197.0
5232,2013,51000,Petrol,Automatic,First,16.8,16.8,4.5,HONDA,CITY 1.5,1497.0
5233,2015,75000,Diesel,Manual,First,23.2,23.2,4.9,MARUTI,RITZ VDI,1248.0
5234,2008,55410,Petrol,Manual,First,19.81,19.81,1.65,HYUNDAI,I10 ERA,1086.0
5235,2015,41000,Petrol,Manual,First,18.2,18.2,3.25,CHEVROLET,SAIL 1.2,1199.0
5236,2012,45000,Diesel,Manual,First,22.32,22.32,6.25,HYUNDAI,VERNA 1.6,1582.0
5237,2018,53322,Petrol,Manual,First,15.8,15.8,12.13,HYUNDAI,CRETA 1.6,1591.0
5238,2013,48000,Petrol,Manual,First,18.2,18.2,3.25,CHEVROLET,SAIL 1.2,1199.0
5239,2013,72000,Diesel,Automatic,First,14.16,14.16,29.0,AUDI,Q5 2.0,1968.0
5240,2013,50266,Petrol,Manual,First,17.0,17.0,5.53,HONDA,CITY 1.5,1497.0
5241,2017,21800,Petrol,Manual,First,17.0,17.0,8.75,FORD,ECOSPORT 1.5,1497.0
5242,2014,45000,Diesel,Automatic,Second,12.07,12.07,37.9,AUDI,Q7 3.0,2967.0
5243,2010,62000,Petrol,Manual,First,20.36,20.36,2.4,HYUNDAI,I10 MAGNA,1197.0
5244,2014,41681,Petrol,Manual,First,17.0,17.0,4.55,HYUNDAI,I20 1.2,1197.0
5245,2011,69313,Petrol,Manual,Second,17.5,17.5,2.65,MARUTI,SWIFT DZIRE,1197.0
5246,2017,49000,Diesel,Manual,Second,25.0,25.0,1.6,TATA,INDICA V2,1396.0
5247,2012,40471,Diesel,Automatic,Second,16.2,16.2,25.72,BMW,5 SERIES,2993.0
5248,2013,60000,Diesel,Manual,First,22.9,22.9,4.15,MARUTI,SWIFT VDI,1248.0
5249,2018,1001,Petrol,Manual,First,19.0,19.0,7.23,FORD,FREESTYLE TITANIUM,1194.0
5250,2008,38000,Petrol,Manual,Second,13.9,13.9,2.6,HYUNDAI,VERNA XXI,1599.0
5251,2008,66000,Diesel,Automatic,Second,16.07,16.07,7.25,BMW,3 SERIES,1995.0
5252,2017,33901,Diesel,Manual,First,12.8,12.8,14.29,TOYOTA,INNOVA 2.5,2494.0
5253,2011,57000,Diesel,Automatic,Second,14.94,14.94,17.25,MERCEDES-BENZ,NEW C-CLASS,2143.0
5254,2013,170000,Diesel,Manual,First,22.54,22.54,7.5,HYUNDAI,ELANTRA 1.6,1582.0
5255,2014,60000,Diesel,Manual,First,23.2,23.2,4.35,MARUTI,RITZ ZDI,1248.0
5256,2016,85000,Diesel,Manual,First,24.3,24.3,8.9,MARUTI,VITARA BREZZA,1248.0
5257,2016,146000,Petrol,Manual,Second,19.1,19.1,3.5,HYUNDAI,XCENT 1.2,1197.0
5258,2014,56002,Diesel,Manual,First,26.0,26.0,6.1,HONDA,CITY I,1498.0
5259,2016,8554,Petrol,Manual,First,25.17,25.17,3.2,RENAULT,KWID RXT,799.0
5260,2014,62322,Diesel,Manual,First,23.59,23.59,4.9,TOYOTA,ETIOS CROSS,1364.0
5261,2015,37929,Petrol,Manual,First,24.07,24.07,3.69,MARUTI,ALTO K10,998.0
5262,2016,5400,Petrol,Manual,First,23.84,23.84,3.98,TATA,TIAGO 1.2,1199.0
5263,2013,60000,Diesel,Manual,First,21.9,21.9,2.95,HYUNDAI,I20 1.4,1396.0
5264,2014,55730,Diesel,Automatic,First,16.55,16.55,15.21,AUDI,A4 2.0,1968.0
5265,2015,62000,Diesel,Manual,First,28.4,28.4,6.3,MARUTI,SWIFT VDI,1248.0
5266,2017,14576,Petrol,Manual,First,17.0,17.0,6.69,VOLKSWAGEN,AMEO 1.2,1198.0
5267,2017,17000,Petrol,Automatic,First,16.0,16.0,9.5,HONDA,BRV I-VTEC,1497.0
5268,2009,28000,Petrol,Manual,First,17.0,17.0,2.65,HYUNDAI,I20 ASTA,1197.0
5269,2012,58200,Diesel,Manual,First,14.66,14.66,7.5,HYUNDAI,SANTA FE,2199.0
5271,2018,12278,Petrol,Automatic,First,23.1,23.1,5.63,MARUTI,CELERIO ZXI,998.0
5272,2018,17665,Petrol,Manual,First,15.8,15.8,11.78,HYUNDAI,CRETA 1.6,1591.0
5273,2004,200000,Diesel,Manual,Second,17.88,17.88,0.85,TATA,INDICA V2,1396.0
5274,2011,55893,Petrol,Manual,First,15.04,15.04,3.35,VOLKSWAGEN,VENTO PETROL,1598.0
5275,2015,60586,Petrol,Manual,First,23.1,23.1,4.11,MARUTI,CELERIO VXI,998.0
5276,2015,13500,Diesel,Automatic,First,17.9,17.9,25.51,MERCEDES-BENZ,CLA 200,2143.0
5277,2017,30000,Petrol,Manual,First,22.74,22.74,3.1,MARUTI,ALTO 800,796.0
5278,2018,12000,Diesel,Automatic,First,10.91,10.91,33.5,FORD,ENDEAVOUR 3.2,3198.0
5279,2017,65000,Petrol,Manual,First,17.57,17.57,4.8,TATA,ZEST REVOTRON,1193.0
5280,2014,38000,Petrol,Manual,First,16.09,16.09,3.49,VOLKSWAGEN,VENTO 1.6,1598.0
5281,2012,25000,Petrol,Manual,Second,17.5,17.5,5.15,MARUTI,ERTIGA ZXI,1373.0
5282,2011,100000,Diesel,Automatic,First,14.0,14.0,14.41,MERCEDES-BENZ,M-CLASS ML,2987.0
5283,2014,13710,Petrol,Manual,First,16.2,16.2,4.75,VOLKSWAGEN,POLO 1.2,1199.0
5284,2015,100000,Diesel,Automatic,First,12.55,12.55,19.0,TOYOTA,FORTUNER 4X2,2982.0
5285,2017,17000,Petrol,Manual,First,23.1,23.1,4.9,MARUTI,CELERIO VXI,998.0
5286,2008,89000,Diesel,Automatic,Second,16.07,16.07,6.3,BMW,3 SERIES,1995.0
5287,2006,100173,Petrol,Manual,Second,16.9,16.9,2.4,HONDA,CITY ZX,1497.0
5288,2009,97000,Petrol,Manual,First,13.17,13.17,3.0,MITSUBISHI,CEDIA SPORTS,1999.0
5289,2016,40190,Petrol,Manual,First,18.06,18.06,4.25,RENAULT,PULSE PETROL,1198.0
5290,2016,29647,Diesel,Manual,First,20.14,20.14,6.3,VOLKSWAGEN,POLO 1.5,1498.0
5291,2018,43639,Petrol,Manual,First,21.1,21.1,8.15,MARUTI,BALENO RS,998.0
5292,2012,37333,Petrol,Manual,First,20.36,20.36,3.22,HYUNDAI,I10 MAGNA,1197.0
5293,2018,48407,Petrol,Manual,First,18.6,18.6,7.65,HYUNDAI,I20 1.2,1197.0
5294,2011,25000,Petrol,Automatic,First,10.37,10.37,30.0,BMW,Z4 2009-2013,2979.0
5295,2010,72400,Petrol,Manual,Second,20.36,20.36,2.3,HYUNDAI,I10 SPORTZ,1197.0
5296,2012,18000,Petrol,Automatic,First,13.6,13.6,22.0,MINI,COOPER S,1598.0
5297,2012,65167,Petrol,Manual,First,19.4,19.4,3.28,HONDA,BRIO V,1198.0
5298,2016,25418,Petrol,Manual,First,20.73,20.73,7.09,MARUTI,CIAZ ZXI,1373.0
5299,2013,38995,Diesel,Manual,First,19.3,19.3,6.46,MARUTI,SWIFT DZIRE,1248.0
5300,2012,60000,Diesel,Manual,First,22.07,22.07,4.0,VOLKSWAGEN,POLO DIESEL,1199.0
5301,2011,72000,Diesel,Automatic,First,17.05,17.05,11.0,BMW,X1 SDRIVE20D,1995.0
5302,2016,31075,Diesel,Automatic,Second,12.07,12.07,49.79,AUDI,Q7 3.0,2967.0
5303,2015,4311,Diesel,Manual,First,25.83,25.83,4.8,FORD,FIGO 1.5D,1498.0
5304,2017,21000,Diesel,Automatic,First,21.76,21.76,35.0,BMW,3 SERIES,1995.0
5305,2011,54000,Diesel,Automatic,First,14.0,14.0,21.99,MERCEDES-BENZ,M-CLASS ML,2987.0
5306,2007,50000,Petrol,Manual,Second,17.3,17.3,1.1,MARUTI,WAGON R,1061.0
5307,2018,13000,Petrol,Manual,First,21.4,21.4,6.6,MARUTI,BALENO ZETA,1197.0
5308,2013,74000,Petrol,Manual,First,22.0,22.0,4.5,MARUTI,DZIRE VXI,1197.0
5309,2009,75000,Petrol,Manual,Second,14.7,14.7,1.0,CHEVROLET,AVEO U-VA,1150.0
5310,2017,25000,Diesel,Manual,First,20.14,20.14,6.9,VOLKSWAGEN,POLO 1.5,1498.0
5311,2012,139000,Diesel,Automatic,First,0.0,0.0,16.75,LAND,ROVER FREELANDER,2179.0
5312,2015,52000,Diesel,Automatic,First,14.16,14.16,25.49,AUDI,Q5 30,1968.0
5313,2015,20000,Diesel,Automatic,First,18.53,18.53,35.5,AUDI,A6 35,1968.0
5314,2018,32663,Diesel,Manual,First,24.0,24.0,6.28,HYUNDAI,GRAND I10,1186.0
5315,2012,76777,Diesel,Manual,Second,12.05,12.05,4.88,MAHINDRA,SCORPIO SLE,2179.0
5316,2016,100303,Diesel,Manual,First,22.95,22.95,3.7,TATA,BOLT QUADRAJET,1248.0
5317,2015,43993,Petrol,Manual,First,21.1,21.1,3.45,HYUNDAI,EON ERA,814.0
5318,2016,72118,Diesel,Manual,First,15.4,15.4,10.23,MAHINDRA,SCORPIO S8,2179.0
5319,2010,83000,Petrol,Automatic,Second,11.1,11.1,6.5,HONDA,ACCORD 2001-2003,2354.0
5320,2016,7523,Petrol,Manual,First,16.2,16.2,6.15,VOLKSWAGEN,POLO 1.2,1199.0
5321,2014,34670,Petrol,Manual,First,15.1,15.1,2.9,MARUTI,EECO 7,1196.0
5322,2016,30000,Diesel,Manual,First,24.0,24.0,5.5,HYUNDAI,GRAND I10,1120.0
5323,2017,17000,Diesel,Automatic,First,10.91,10.91,31.0,FORD,ENDEAVOUR 3.2,3198.0
5324,2015,59261,Diesel,Manual,First,24.0,24.0,4.25,HYUNDAI,GRAND I10,1186.0
5325,2016,65210,Diesel,Manual,First,22.9,22.9,5.48,MARUTI,SWIFT VDI,1248.0
5326,2016,19000,Petrol,Manual,First,18.6,18.6,7.25,HYUNDAI,I20 1.2,1197.0
5327,2012,50000,Petrol,Manual,First,17.5,17.5,3.0,MARUTI,SWIFT DZIRE,1298.0
5328,2015,47000,Diesel,Automatic,First,22.69,22.69,29.5,BMW,3 SERIES,1995.0
5329,2007,75000,Petrol,Manual,Second,17.7,17.7,1.49,HONDA,CITY ZX,1497.0
5330,2013,54534,Petrol,Automatic,First,16.95,16.95,3.65,HYUNDAI,I10 SPORTZ,1197.0
5331,2018,13000,Diesel,Manual,First,23.0,23.0,10.9,FORD,ECOSPORT SIGNATURE,1498.0
5332,2015,48808,Petrol,Manual,First,23.1,23.1,4.3,MARUTI,CELERIO ZXI,998.0
5333,2012,63001,Diesel,Manual,Second,20.77,20.77,6.11,MARUTI,ERTIGA VDI,1248.0
5334,2015,64771,Diesel,Manual,First,12.8,12.8,15.5,TOYOTA,INNOVA 2.5,2494.0
5335,2016,34634,Petrol,Manual,First,17.8,17.8,6.9,HONDA,CITY I,1497.0
5336,2012,69242,Petrol,Manual,First,19.1,19.1,4.69,MARUTI,SWIFT DZIRE,1197.0
5337,2011,33292,Petrol,Manual,First,18.5,18.5,3.19,MARUTI,RITZ LXI,1197.0
5338,2012,55000,Petrol,Automatic,Second,15.0,15.0,3.75,HYUNDAI,I20 SPORTZ,1396.0
5339,2019,1000,Petrol,Manual,First,17.19,17.19,8.6,HYUNDAI,I20 ACTIVE,1197.0
5340,2011,80000,Petrol,Manual,Second,17.0,17.0,3.85,HONDA,CITY 1.5,1497.0
5341,2016,65003,Diesel,Automatic,First,13.6,13.6,67.83,PORSCHE,CAYENNE S,4134.0
5342,2019,16573,Petrol,Manual,First,17.8,17.8,9.31,HONDA,AMAZE VX,1198.0
5343,2008,152633,Petrol,Automatic,First,12.9,12.9,3.0,HONDA,CIVIC 2006-2010,1799.0
5344,2015,53000,Petrol,Manual,First,18.6,18.6,5.5,HYUNDAI,I20 MAGNA,1197.0
5345,2017,50129,Diesel,Manual,First,19.67,19.67,13.3,HYUNDAI,CRETA 1.6,1582.0
5346,2013,63716,Diesel,Automatic,First,15.73,15.73,23.0,AUDI,Q3 2012-2015,1968.0
5347,2018,11000,Petrol,Manual,First,24.7,24.7,3.35,MARUTI,ALTO 800,796.0
5348,2012,115000,Diesel,Automatic,Third,15.06,15.06,10.0,BMW,X1 SDRIVE,1995.0
5349,2013,63265,Petrol,Manual,First,20.36,20.36,2.95,HYUNDAI,I10 MAGNA,1197.0
5350,2016,20000,Diesel,Manual,First,21.66,21.66,6.75,VOLKSWAGEN,AMEO 1.5,1498.0
5351,2010,79000,Petrol,Manual,Third,16.47,16.47,2.44,VOLKSWAGEN,POLO PETROL,1198.0
5352,2015,41000,Petrol,Manual,First,20.73,20.73,5.85,MARUTI,CIAZ VXI,1373.0
5353,2015,26323,Petrol,Automatic,First,17.21,17.21,7.4,VOLKSWAGEN,POLO GT,1197.0
5354,2016,76000,Diesel,Manual,First,24.4,24.4,3.8,HYUNDAI,XCENT 1.1,1120.0
5355,2008,69972,Petrol,Manual,First,13.5,13.5,3.8,HONDA,CIVIC 2006-2010,1799.0
5356,2008,69000,Petrol,Manual,First,17.7,17.7,2.7,HONDA,CITY ZX,1497.0
5357,2016,65000,Diesel,Manual,First,15.96,15.96,7.21,MAHINDRA,BOLERO ZLX,2523.0
5358,2016,29512,Petrol,Manual,First,17.4,17.4,7.9,HONDA,CITY I,1497.0
5359,2017,51000,Diesel,Manual,First,25.4,25.4,4.2,HYUNDAI,XCENT 1.2,1186.0
5360,2014,58003,Diesel,Manual,First,19.01,19.01,5.75,RENAULT,DUSTER 110PS,1461.0
5361,2013,56500,Petrol,Automatic,First,16.98,16.98,3.45,MARUTI,A-STAR AT,998.0
5362,2014,29063,Diesel,Automatic,First,17.11,17.11,25.75,AUDI,A4 2.0,1968.0
5363,2018,46811,Diesel,Manual,First,16.0,16.0,16.59,MAHINDRA,XUV500 W8,2179.0
5364,2014,31897,Petrol,Manual,First,18.06,18.06,4.69,RENAULT,PULSE PETROL,1198.0
5365,2009,52100,Diesel,Automatic,Second,13.2,13.2,7.5,BMW,3 SERIES,1995.0
5366,2016,73000,Diesel,Manual,First,13.68,13.68,16.5,TOYOTA,INNOVA CRYSTA,2393.0
5367,2009,31423,Petrol,Manual,First,17.0,17.0,1.99,HONDA,CITY 1.5,1497.0
5368,2014,75180,Diesel,Manual,First,22.9,22.9,5.25,MARUTI,SWIFT VDI,1248.0
5369,2013,75000,Diesel,Manual,Second,19.64,19.64,5.4,RENAULT,DUSTER 110PS,1461.0
5370,2014,15000,Petrol,Manual,First,16.47,16.47,3.9,VOLKSWAGEN,POLO 1.2,1198.0
5371,2015,12000,Petrol,Manual,First,17.19,17.19,5.8,HYUNDAI,I20 ACTIVE,1197.0
5372,2014,32000,Diesel,Automatic,First,18.12,18.12,30.5,BMW,5 SERIES,1995.0
5373,2017,44504,Diesel,Manual,First,23.4,23.4,5.6,MARUTI,SWIFT DZIRE,1248.0
5374,2012,66000,Diesel,Automatic,First,0.0,0.0,23.0,MERCEDES-BENZ,M-CLASS ML,2987.0
5375,2015,39437,Diesel,Manual,First,28.4,28.4,5.15,MARUTI,SWIFT LDI,1248.0
5376,2017,36931,Diesel,Automatic,First,19.08,19.08,9.48,HYUNDAI,VERNA 1.6,1582.0
5377,2016,17800,Petrol,Automatic,Second,21.9,21.9,2.38,TATA,NANO XTA,624.0
5378,2009,71346,Petrol,Manual,First,17.5,17.5,3.8,MARUTI,SWIFT DZIRE,1298.0
5379,2015,45000,Petrol,Manual,Second,18.6,18.6,5.5,HYUNDAI,I20 ASTA,1197.0
5380,2010,85155,Petrol,Manual,First,17.0,17.0,3.55,HYUNDAI,I20 1.2,1197.0
5381,2015,48823,Petrol,Manual,First,20.73,20.73,6.35,MARUTI,CIAZ ZXI,1373.0
5382,2015,37000,Diesel,Automatic,First,12.7,12.7,36.0,LAND,ROVER RANGE,2179.0
5383,2005,92000,Diesel,Manual,Second,16.1,16.1,1.1,TATA,INDIGO LX,1405.0
5384,2014,36000,Petrol,Manual,First,17.57,17.57,3.7,TATA,ZEST REVOTRON,1193.0
5385,2016,24569,Diesel,Manual,First,16.0,16.0,13.5,MAHINDRA,XUV500 W10,1997.0
5386,2008,95000,Petrol,Automatic,Third,11.7,11.7,2.85,HONDA,ACCORD 2.4,2354.0
5387,2015,25811,Petrol,Manual,Second,25.4,25.4,2.13,TATA,NANO TWIST,624.0
5388,2015,65000,Diesel,Manual,First,22.7,22.7,7.75,HYUNDAI,ELANTRA CRDI,1582.0
5389,2017,100400,Diesel,Manual,First,25.0,25.0,2.85,TATA,INDICA V2,1396.0
5390,2014,76414,Diesel,Manual,First,25.8,25.8,4.95,HONDA,AMAZE S,1498.0
5391,2012,82103,Diesel,Manual,First,15.1,15.1,6.2,MAHINDRA,XUV500 W8,2179.0
5392,2013,98000,Diesel,Automatic,First,18.56,18.56,17.5,BMW,X3 XDRIVE,1995.0
5393,2010,45252,Petrol,Manual,First,18.9,18.9,2.25,HYUNDAI,GRAND I10,1197.0
5394,2017,10300,Petrol,Manual,First,21.4,21.4,6.75,MARUTI,BALENO ZETA,1197.0
5395,2016,42024,Diesel,Automatic,First,19.08,19.08,9.73,HYUNDAI,VERNA 1.6,1582.0
5396,2018,51236,Diesel,Manual,First,25.47,25.47,8.49,MARUTI,ERTIGA VDI,1248.0
5397,2013,52000,Petrol,Automatic,First,13.6,13.6,25.0,MINI,COOPER S,1598.0
5398,2015,42894,Diesel,Manual,First,23.2,23.2,5.59,MARUTI,RITZ ZDI,1248.0
5399,2011,68000,Diesel,Automatic,First,15.6,15.6,4.8,SKODA,LAURA L,1896.0
5400,2014,69000,Diesel,Manual,First,22.7,22.7,5.45,FORD,ECOSPORT 1.5,1498.0
5401,2017,10000,Petrol,Manual,First,18.6,18.6,6.5,HYUNDAI,I20 2015-2017,1197.0
5402,2015,16000,Petrol,Manual,First,19.4,19.4,4.35,HONDA,BRIO E,1198.0
5403,2013,46992,Diesel,Manual,First,25.8,25.8,3.75,HONDA,AMAZE S,1498.0
5404,2010,170000,Diesel,Automatic,Third,18.48,18.48,12.0,BMW,5 SERIES,1995.0
5405,2014,58000,Diesel,Automatic,First,12.07,12.07,32.0,AUDI,Q7 3.0,2967.0
5406,2015,50000,Diesel,Manual,Second,24.0,24.0,4.0,HYUNDAI,GRAND I10,1120.0
5407,2011,39010,Diesel,Manual,First,23.08,23.08,2.6,NISSAN,MICRA DIESEL,1461.0
5408,2016,26946,Petrol,Manual,First,18.9,18.9,4.45,HYUNDAI,GRAND I10,1197.0
5409,2015,28700,Petrol,Manual,First,21.1,21.1,2.6,HYUNDAI,EON ERA,814.0
5410,2011,60000,Petrol,Automatic,First,11.74,11.74,16.0,MERCEDES-BENZ,NEW C-CLASS,1796.0
5411,2014,38999,Diesel,Automatic,First,12.7,12.7,32.5,LAND,ROVER RANGE,2179.0
5412,2016,39000,Diesel,Automatic,First,11.18,11.18,13.85,MAHINDRA,SSANGYONG REXTON,2696.0
5413,2018,7784,Petrol,Manual,First,20.73,20.73,8.76,MARUTI,CIAZ 1.4,1373.0
5414,2014,45710,Petrol,Automatic,First,11.8,11.8,23.68,MERCEDES-BENZ,R-CLASS R350,3498.0
5415,2017,42000,Petrol,Automatic,First,22.0,22.0,5.5,MARUTI,DZIRE AMT,1197.0
5416,2013,75995,Diesel,Automatic,Second,11.49,11.49,65.81,LAND,ROVER RANGE,4367.0
5417,2013,57000,Diesel,Manual,First,19.01,19.01,4.99,RENAULT,DUSTER 110PS,1461.0
5418,2013,85350,Diesel,Manual,Second,22.32,22.32,5.7,HYUNDAI,VERNA 1.6,1582.0
5419,2016,82725,Petrol,Automatic,First,14.28,14.28,11.99,TOYOTA,COROLLA ALTIS,1798.0
5420,2016,19000,Diesel,Automatic,Second,21.76,21.76,29.99,BMW,3 SERIES,1995.0
5421,2018,13900,Petrol,Manual,First,18.88,18.88,9.5,FORD,ECOSPORT 1.5,1499.0
5422,2014,108000,Diesel,Manual,First,25.2,25.2,5.5,MARUTI,SWIFT VDI,1248.0
5423,2016,36000,Diesel,Automatic,First,11.72,11.72,23.0,HYUNDAI,SANTA FE,2199.0
5424,2013,62188,Diesel,Manual,First,17.2,17.2,2.95,TATA,INDICA V2,1396.0
5425,2015,58397,Diesel,Manual,First,24.0,24.0,4.9,HYUNDAI,GRAND I10,1120.0
5426,2006,85000,Petrol,Manual,Third,0.0,0.0,1.3,HYUNDAI,SANTRO XING,1086.0
5427,2016,30000,Petrol,Automatic,First,22.5,22.5,4.25,MARUTI,WAGON R,998.0
5428,2018,29907,Diesel,Manual,First,16.0,16.0,16.36,MAHINDRA,XUV500 W10,2179.0
5429,2009,46000,Diesel,Automatic,First,16.55,16.55,9.95,AUDI,A4 2.0,1968.0
5430,2012,65000,Diesel,Manual,First,20.54,20.54,5.5,VOLKSWAGEN,VENTO DIESEL,1598.0
5431,2016,22000,Diesel,Manual,First,24.3,24.3,8.25,MARUTI,VITARA BREZZA,1248.0
5432,2002,99024,Petrol,Manual,First,17.3,17.3,0.95,MARUTI,ZEN LX,993.0
5433,2016,34952,Petrol,Manual,First,19.81,19.81,4.01,HYUNDAI,I10 ERA,1086.0
5434,2019,13913,Petrol,Manual,First,17.5,17.5,8.2,HONDA,WR-V EDGE,1199.0
5435,2014,71000,Diesel,Manual,Second,25.1,25.1,6.2,HONDA,CITY I,1498.0
5436,2012,97000,Diesel,Automatic,First,11.5,11.5,16.75,TOYOTA,FORTUNER 4X2,2982.0
5437,2017,21000,Diesel,Automatic,First,16.0,16.0,16.5,MAHINDRA,XUV500 AT,2179.0
5438,2007,116000,Diesel,Manual,Third,10.9,10.9,3.75,FORD,ENDEAVOUR XLT,2499.0
5439,2012,110438,Diesel,Manual,First,20.0,20.0,3.5,FORD,FIGO DIESEL,1399.0
5440,2017,66507,Petrol,Automatic,Second,19.0,19.0,5.43,HONDA,JAZZ 1.2,1199.0
5441,2017,54650,Diesel,Automatic,First,10.91,10.91,30.35,FORD,ENDEAVOUR 3.2,3198.0
5442,2014,32000,Petrol,Automatic,First,17.97,17.97,7.99,NISSAN,SUNNY XL,1498.0
5443,2011,75378,Diesel,Manual,First,18.7,18.7,3.59,SKODA,OCTAVIA AMBIENTE,1896.0
5444,2012,82697,Diesel,Manual,First,25.44,25.44,1.9,CHEVROLET,BEAT DIESEL,936.0
5445,2009,135000,Petrol,Automatic,First,12.1,12.1,4.7,TOYOTA,CAMRY W2,2362.0
5446,2012,149000,Diesel,Manual,First,19.01,19.01,7.25,RENAULT,DUSTER 110PS,1461.0
5447,2016,26212,Diesel,Automatic,First,17.9,17.9,24.46,MERCEDES-BENZ,GLA CLASS,2143.0
5448,2014,23500,Petrol,Manual,Second,17.57,17.57,3.9,TATA,ZEST REVOTRON,1193.0
5449,2013,56127,Petrol,Manual,First,18.5,18.5,5.15,HYUNDAI,I20 1.2,1197.0
5450,2015,26000,Petrol,Automatic,First,21.5,21.5,3.65,MARUTI,WAGON R,1197.0
5451,2016,26000,Diesel,Manual,First,25.4,25.4,5.0,HYUNDAI,XCENT 1.2,1186.0
5452,2009,42000,Petrol,Manual,First,17.0,17.0,2.3,HONDA,CITY 1.5,1497.0
5453,2001,130000,Petrol,Manual,Second,13.2,13.2,0.75,HYUNDAI,ACCENT GLE,1495.0
5454,2009,137148,Petrol,Manual,Second,13.9,13.9,1.85,HYUNDAI,VERNA XI,1599.0
5455,2010,114703,Petrol,Manual,First,15.6,15.6,1.8,FORD,FIGO PETROL,1196.0
5456,2014,97439,Diesel,Manual,First,25.8,25.8,4.41,HONDA,AMAZE S,1498.0
